,place_id,sublocality_level_1,locality,administrative_area_level_2,administrative_area_level_1,country,postal_code,sublocality_level_2,route,point_of_interest,street_number,neighborhood,premise,subpremise,sublocality_level_3,postal_town,natural_feature,floor,administrative_area_level_3,postal_code_suffix,post_box,political,administrative_area_level_4
19007,ChIJVVVVlVrO5zsR1z43K1JZiuU,Mazgaon,Mumbai,Mumbai,Maharashtra,India,400008,,,,,,,,,,,,,,,,
19008,ChIJCRm-5Rf5uDsRzgbtQJro4p8,Kalasapur,Gadag-Betigeri,Gadag,Karnataka,India,582102,Vidya Nagar,,,,,,,,,,,,,,,
19009,ChIJRwjYcxsSlzkRJpIImr4bryE,,Bishunpur Tantanwa,Balrampur,Uttar Pradesh,India,271206,,,,,,,,,,,,,,,,
19010,ChIJM5vOMmeDzzsR91PvefgV1BM,,,Latur,Maharashtra,India,413512,,,,,,,,,,,,,,,,
19011,ChIJt7LBP4NbqDsR-u6DE6sUbDc,Kovai Pudur,Coimbatore,Coimbatore,Tamil Nadu,India,641042,Vivekanandapuram,,,,,,,,,,,,,,,
19012,ChIJUZX7ScRrmTkRkHJ3sC6q1HU,,Bihuri,Barabanki,Uttar Pradesh,India,225305,,Fatehpur Belahra Road,,,,,,,,,,,,,,
19013,ChIJT8yO4DxcbTkRni2YanDIvTM,,Bansur,Alwar,Rajasthan,India,301402,,,,,,,,,,,,,,,,
19014,ChIJ4TAd9I9fmTkRipMarcaGmIc,,Dharsania,Barabanki,Uttar Pradesh,India,225003,,Faizabad Road,,,,,,,,,,,,,,
19015,ChIJQ2V5e8zTuTsRXbdGlbQ3S38,,Munirabad,Koppal,Karnataka,India,583233,,,,,,,,,,,,,,,,
19016,ChIJrz_S8_OEdjkR-A251Wb8iMA,,Rajgadhiya,Bhind,Madhya Pradesh,India,477660,,SH 19,,MEHGAON TO MORENA ROAD,,,,,,,,,,,,
19017,ChIJyxWCxp3k9DkRriq4lKdYH1c,,Ranchi,Ranchi,Jharkhand,India,835217,,,,,,,,,,,,,,,,
19018,ChIJWbYXyR1v1TsRT020vj0Ha5o,,Chhindwara,Chhindwara,Madhya Pradesh,India,480001,,,,,,,,,,,,,,,,
19019,ChIJF5ppZCIDwTsRqSd0csLzvOw,,Kolhapur,Kolhapur,Maharashtra,India,416118,,Kolhapur-Rukadi-Sangli Highway,,,,,,,,,,,,,,
19020,ChIJJ5j8bFEgYjkR1muoxTq96q8,,Gandhwani,Dhar,Madhya Pradesh,India,454446,,,,,,,,,,,,,,,,
19021,ChIJ45GyzbzUpDsRVpVyy-vTH2w,,Mudigere Rural,Chikkamagaluru,Karnataka,India,577132,,Villupuram - Mangalore Rd,,,,,,,,,,,,,,
19022,ChIJaeObTj_EdjkR87WQeTn9tQo,,Gwalior,Gwalior,Madhya Pradesh,India,475001,,,,,,,,,,,,,,,,
19023,ChIJg1kXrj95xzsR6XzCtLuTPZQ,,Bagalkot,Bagalkot,Karnataka,India,587104,,,,,,,,,,,,,,,,
19024,ChIJa8QjlrFqVzkRJewk9Rzz06s,,Jamnagar,Jamnagar,Gujarat,India,361006,,,,,,,,,,,,,,,,
19025,ChIJ25-gcfRxAjoRhmAJ9MKNCCI,Narendrapur,Kolkata,South 24 Parganas,West Bengal,India,700103,,State Highway 1,,,,,,,,,,,,,,
19026,ChIJNSrQp3kYrjsRz3DrwEOlGS8,Vignana Kendra,Bengaluru,Bangalore Urban,Karnataka,India,560065,,,,,,,,,,,,,,,,
19027,ChIJcW8zPkR8vzsRc7gp23DZz6o,,,Kolhapur,Maharashtra,India,416001,,,,,,,,,,,,,,,,
19028,ChIJr0COWvfZuDsRicbKAo9Ptss,,Hubballi,Dharwad,Karnataka,India,580023,,,,,,,,,,,,,,,,
19029,ChIJEZRiXG39YjkR_jObj-vZubs,Scheme 54 PU4,Indore,Indore,Madhya Pradesh,India,452010,,,,,,,,,,,,,,,,
19030,ChIJ9eNZ-zcY-jkRe-E9kBXMIeA,,Nalhati,Birbhum,West Bengal,India,731243,,,,,,,,,,,,,,,,
19031,ChIJVVVVVTTXuDsR3lQNYf-Md6k,Vidya Nagar,Hubballi,Dharwad,Karnataka,India,580031,Rajnagar,,,,,,,,,,,,,,,
19032,ChIJ0w12rPTGwjsRYJxpGTegjRo,Charholi (Bk),Pune,Pune,Maharashtra,India,412105,,"Dr D Y Patil Knowledge City, Via Lohgaon, 7 km from Airport",,,,,,,,,,,,,,
19033,ChIJHckjPKQCYzkR4Axvdq5IIyQ,Vijay Nagar,Indore,Indore,Madhya Pradesh,India,452010,Scheme No.54,,,,Opp Hotel Fortune,,Plot No. 37,Sector E,,,,,,,,
19034,ChIJS5RysGUf9zkRruCnu2k_rxA,,Asansol,Bardhaman,West Bengal,India,713341,,,,,,,,,,,,,,,,
19035,ChIJVVVVVUj8YjkRjsFTS0gQDK8,Sudama Nagar,Indore,Indore,Madhya Pradesh,India,452009,Sector D,,,,,,,,,,,,,,,
19036,ChIJnbHYyva45zsRVL6z3FduttY,Mulund West,Mumbai,Mumbai Suburban,Maharashtra,India,400080,,,,,,,,,,,,,,,,
19037,ChIJq6qqPtbWuDsR3GUMkhgu0wQ,Manjunath Nagar,Hubballi,Dharwad,Karnataka,India,580030,,,,,Apoorva Nagar,,,,,,,,,,,
19038,ChIJH9D-izdgmTkRdXScRy7Bmcw,Moharipur,Barabanki,Barabanki,Uttar Pradesh,India,225001,Ganga Vihar Colny,Haidergarh Road,,,,,,,,,,,,,,
19039,ChIJpZViZ6vQxTsR4kYJNzZg0YA,Jule,Solapur,Solapur,Maharashtra,India,413004,,,,,Donde Nagar,,,,,,,,,,,
19040,ChIJM6AdEGVfjTkR36VNrYARZk0,Majhauwa,Arrah,Bhojpur,Bihar,India,802301,,,,,,,,,,,,,,,,
19041,ChIJHXA9bUcY0DsRMQEaZCfQu30,Marathwada Agriculture University,Parbhani,Parbhani,Maharashtra,India,431402,,,,,,,,,,,,,,,,
19042,ChIJM45-R-r9YjkRNEV_oZKH0TU,Kalani Nagar,Indore,Indore,Madhya Pradesh,India,452006,Hujurganj,Kalani Nagar Road,,314,,,,,,,,,,,,
19043,ChIJI9yvf8PjvjsRSfDdfLuPJfc,,Karwar,Uttara Kannada,Karnataka,India,581186,,,,,,,,,,,,,,,,
19044,ChIJiUzGRuNwAjoRXk_FzENXvv4,Netaji Nagar,Kolkata,Kolkata,West Bengal,India,700040,Gandhi Colony,N.S.C. Bose Road,,,,170/436,,,,,,,,,,
19045,ChIJ____v2_vmjkR2qmKJc-6sCo,,Lalganj Ajhara,Pratapgarh,Uttar Pradesh,India,230132,,,,,,,,,,,,,,,,
19046,ChIJ179EXZ98jTkR1pdK1W9aQ-w,,Jagdishpur,Bhojpur,Bihar,India,802158,,,,,,,,,,,,,,,,
19047,ChIJvRY8iyWSAjoRnFNbeVL4lqA,,Belpukur,Howrah,West Bengal,India,711301,,,,,,,,,,,,,,,,
19048,ChIJyxCMvQv9YjkRXJFQhKbTG3Y,Tilak Path,Jhabua,Indore,Madhya Pradesh,India,457661,,,,,Risi Nagar,,,,,,,,,,,
19049,ChIJDUXNrBiZ2zsRm_Azjgc9f1o,Kanchanwadi,Aurangabad,Aurangabad,Maharashtra,India,431136,,,,,,,,,,,,,,,,
19050,ChIJP9fUw8XWuDsRHwA-mdFW0ek,Gandhi Nagar,Hubballi,Dharwad,Karnataka,India,580020,,,,,,,,,,,,,,,,
19051,ChIJLfRFFPpu3DsR-Obkjr7LNR0,Angan,Angangaon,Nashik,Maharashtra,India,423401,,,,,,,,,,,,,,,,
19052,ChIJq6qqal65BTsRaRvFcrLXj6M,Kesavadasapuram,Thiruvananthapuram,Thiruvananthapuram,Kerala,India,695004,Sree Nagar,,,,,,,,,,,,,,,
19053,ChIJraqqqkbBdjkR_dgsdhb9lhU,Morar,Gwalior,Gwalior,Madhya Pradesh,India,474006,,,,,,,,,,,,,,,,
19054,ChIJzw6SotlJzDER3USTob5fk_g,City Centre,Kuala Lumpur,,Wilayah Persekutuan Kuala Lumpur,Malaysia,55200,,Jalan Hang Tuah,,,,,,,,,,,,,,
19055,ChIJd1bePeeAzzsReLqwdFDf5JM,,Latur,Latur,Maharashtra,India,413531,,,,,,,,,,,,,,,,
19056,ChIJA9hpgiF0BjsRekigJrbw1o4,Chemmanthoor,Punalur,Kollam,Kerala,India,691305,,,,,,,,,,,,,,,,
19057,ChIJ_____0brjTkRr98zpGVNBMc,,Rohtas,Rohtas,Bihar,India,821112,,,,,,,,,,,,,,,,
19058,ChIJhbyANDnNuDsR1CKbn4nLAvc,Mukambika Nagar,Dharwad,Dharwad,Karnataka,India,580001,,,,,,,,,,,,,,,,
19059,ChIJmahQP9dRlzkRJBDdE-YIHKw,,Sadulla Nager,Siddharthnagar,Uttar Pradesh,India,271307,,,,,,,,,,,,,,,,
19060,ChIJWUGLuixxAjoRgNSMTCilXgI,Dhakuria,Kolkata,Kolkata,West Bengal,India,700029,Kankulia,Gariahat Road,,,Dhakuria,,23/49,,,,,,,,,
19061,ChIJkQfweetmXDkRYRs0Ckkuuc4,,Patan,Patan,Gujarat,India,384260,,,,,,,,,,,,,,,,
19062,ChIJDUezcPQcqzsRseB6cz_9bQk,,Perambalur,Perambalur,Tamil Nadu,India,621113,,,,,,,,,,,,,,,,
19063,ChIJC9QRbfZxAjoRz2Da6mv7zbw,Narendrapur,Kolkata,South 24 Parganas,West Bengal,India,700103,,,,,,,,,,,,,,,,
19064,ChIJQfucarUZ0DsRYNWzyzWtzuE,Marathwada Agriculture University,Parbhani,Parbhani,Maharashtra,India,431402,,,,,,,,,,,,,,,,
19065,ChIJe0AsTUkaqzsRyGfWNeKWFco,,Perambalur,Perambalur,Tamil Nadu,India,621212,,,,,,,,,,,,,,,,
19066,ChIJQ9eCMWjlDDkRZNs_R_UTQ6g,Sector 62,Noida,Ghaziabad,Uttar Pradesh,India,201309,Industrial Area,,,,C Block,,,Phase 2,,,,,,,,
19067,ChIJSyR1vb3p2TsRxe7wvLqazuo,Chalis Bigha,Malkapur,Buldhana,Maharashtra,India,443101,,Buldana Road,,,,,,,,,,,,,,
19068,ChIJCVgZ2h6qqjsRkRlg22_n6uA,,Enathi,Thanjavur,Tamil Nadu,India,614615,,State Highway 99,,,,,,,,,,,,,,
19069,ChIJEUWTH0kY0DsRsaX22gCYcf0,Marathwada Agriculture University,Parbhani,Parbhani,Maharashtra,India,431402,,,,,,,,,,,,,,,,
19070,ChIJq6qqqobNuDsREu5E447NGP0,Hosayellapur,Dharwad,Dharwad,Karnataka,India,580001,Kamanakati,,,,Madihal,,,,,,,,,,,
19071,ChIJ7cPEHzSj1jsR56QScMgT6g8,Siddhivinayak Nagar,Amravati,Amravati,Maharashtra,India,444604,,,,,,,,,,,,,,,,
19072,ChIJn8EmoImLQTkR1GEn19H87wU,Air Force Area,Jodhpur,Jodhpur,Rajasthan,India,340008,,,,,,,,,,,,,,,,
19073,ChIJEXXCsyiNqjsR-EN5DczoUfU,,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,India,620022,,,,,Kamarajapuram BHEL Township,,,,,,,,,,,
19074,ChIJHRKKPnzNuDsRnpKmfvQR9_8,Hosayellapur,Dharwad,Dharwad,Karnataka,India,580001,,,,,,,,,,,,,,,,
19075,ChIJLcG8ZXFO4DsRXSXPl6TsA5E,Athwa Gate,Surat,Surat,Gujarat,India,395001,,,,,,,,,,,,,,,,
19076,ChIJA2LDJ1ww3jgRs5V_RI8G5M8,Sir Syed Colony,Abbottabad,Abbottabad,Khyber Pakhtunkhwa,Pakistan,22010,,N-35,,,,,,,,,,Abbottabad,,,,
19077,ChIJDTPmCMis2zsRPapR2kdBIRc,,Jalna,Jalna,Maharashtra,India,431203,,,,,,,,,,,,,,,,
19078,ChIJvzGazTLEdjkRORDD6u-oAo4,Lashkar,Gwalior,Gwalior,Madhya Pradesh,India,474009,Naya Bazaar,Lohiya Bazaar Road,,,,,,,,,,,,,,
19079,ChIJO7yNOgm25zsRiC4x2u2UBp0,Andheri West,Mumbai,Mumbai Suburban,Maharashtra,India,400061,Versova,,,,,,,Amit Nagar,,,,,,,,
19080,ChIJ0zFMcZvskDkRflewLdmgifQ,,Ganja,Ambedkar Nagar,Uttar Pradesh,India,224230,,,,,,,,,,,,,,,,
19081,ChIJcwdjBZ5epjsRK2pU3u1URwA,Malaparamba,Kozhikode,Kozhikode,Kerala,India,673009,,,,,,,,,,,,,,,,
19082,ChIJrZemg561RIYReg4INDlcO6U,,Austin,Travis County,Texas,United States,78712,,Speedway Stop,,1912,University of Texas at Austin,,,,,,,,,,,
19083,ChIJAwAAABxDvDsRPJNE5u7jG-k,Devinagar,Bhatkal,Uttara Kannada,Karnataka,India,5851320,,,,,,,,,,,,,,,,
19084,ChIJaVVVZW19GTkR8xtTFfKhw58,,Amritsar,Amritsar,Punjab,India,143501,,,,,Shubham Enclave,,,,,,,,,,,
19085,ChIJh9xOZpY0mDkR59sig2ox_EU,,Bhinga Range,Shrawasti,Uttar Pradesh,India,271831,,State Highway 96A,,,,,,,,,,,,,,
19086,ChIJRXBbr1P0qjsR1jJiEAfwssw,Devathanam,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,India,620002,,,,,,,,,,,,,,,,
19087,ChIJAQAAAAQu1zsRgLkfwJf-IXc,Dwarka Nagri,Akola,Akola,Maharashtra,India,444001,,,,,Toshniwal Layout,,,,,,,,,,,
19088,ChIJvRV5hSvG5zsR_Ormf2ATHp8,Ghatkopar West,Mumbai,Mumbai Suburban,Maharashtra,India,400086,,Cama Lane,,,,,,,,,,,,,,
19089,ChIJy-ViP-JouTsRmzwBiiKdEQc,Vidya Nagar,Haveri,Haveri,Karnataka,India,581110,,,,,Ashwini Nagar,,,,,,,,,,,
19090,ChIJdd6B17UmtTsReTUqub-1QcA,,Cumbum,Prakasam,Andhra Pradesh,India,523333,,,,,,,,,,,,,,,,
19091,ChIJDU0FlnOFADsRAutYhoNHTxM,,Varpattu,Sivaganga,Tamil Nadu,India,622403,,Road to Melaisivapuri,,,,,,,,,,,,,,
19092,ChIJHYKh7P_m0DsR9ry0yi5Y6Rw,,Washim,Washim,Maharashtra,India,444505,,State Highway 204,,,,,,,,,,,,,,
19093,ChIJVVVVlbHfmzkRQokv2KAqI2M,,Barabanki,Barabanki,Uttar Pradesh,India,225122,,,,,,,,,,,,,,,,
19094,ChIJxWC4Zmaj1jsReXuugewJ-yo,Paranjpe Colony,Amravati,Amravati,Maharashtra,India,444603,,,,,,,,,,,,,,,,
19095,ChIJ1RCk-8SqxzsRSXOBt6YWpTk,,Vijayapura,Bijapur,Karnataka,India,586102,,,,,,,,,,,,,,,,
19096,ChIJbe79rVw2VToRxYvZ7EQEnwk,,Manjakudi,Thiruvarur,Tamil Nadu,India,612610,,,,,,,,,,,,,,,,
19097,ChIJWSo2LGeLXjkRsG4RfXCKZiA,,,Kheda,Gujarat,India,387120,,,,,,,,,,,,,,,,
19098,ChIJbzkBrc7QuDsRSkJAmSgZuMM,Vidya Nagar,Hubali-Dharwad,Dharwad,Karnataka,India,580032,Rajnagar,,,,,,,,,,,,,,,
19099,ChIJ4e3gSmZPMzoRG1e0jxCIcpM,Kakatiya University,Hanamkonda,Warangal,Telangana,India,506009,,,,,,,,,,,,,,,,
19100,ChIJ_T7ptUO-qjsRIWpqks6lGUA,,Thanjavur,Thanjavur,Tamil Nadu,India,613403,,,,,,,,,,,,,,,,
19101,ChIJs6YCIuZCvDsRkU7RN7y3LPI,Belalkanda,Bhatkal,Uttara Kannada,Karnataka,India,581320,,,,,,,,,,,,,,,,
19102,ChIJ____Px31qjsROJzVGewUkU0,Kavi Bharathi Nagar,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,India,620021,,,,,,,,,,,,,,,,
19103,ChIJi3ArhXp-uTsREObjIJX8og8,Gouri Shankar Nagar,Ranebennur,Haveri,Karnataka,India,581115,,,,,,,,,,,,,,,,
19104,ChIJEd08Ypf8zDsRoAMaQgoeENs,Shanti Nagar,Sircilla,Karimnagar,Telangana,India,505301,,Vemulawada-Karimnagar Road,,5-6-7/1,Padma Nagar,,,,,,,,,,,
19105,ChIJ_____7-SkDkRBp30me6sFPg,Maha Nagar Colony,Mubarakpur,Ambedkar Nagar,Uttar Pradesh,India,233301,,,,,,,,,,,,,,,,
19106,ChIJeaIQykCJ_zoR_nWa9Y1J-tw,,Vedaranyam,Nagapattinam,Tamil Nadu,India,614809,,,,,,,,,,,,,,,,
19107,ChIJR3d3997iGjkRnbcb6xCgZ5M,Krishna Nagar,Hoshiarpur,Hoshiarpur,Punjab,India,146001,,,,,New Hari Nagar,,,,,,,,,,,
19108,ChIJq6qqqsZgvjsRwyptYV-zNqg,Sonarwada,Karwar,Uttara Kannada,Karnataka,India,581301,,,,,,,,,,,,,,,,
19109,ChIJw3chVkWAmTkRKPpmEXnw3YQ,,Barabanki,Barabanki,Uttar Pradesh,India,225415,,,,,,,,,,,,,,,,
19110,ChIJJfFPC2tQ1zsR3zVCRihEaOk,,Shegaon,Buldhana,Maharashtra,India,444203,,,,,,,,,,,,,,,,
19111,ChIJRR9sntpkGTkRaEbtBIPcu18,Putligarh,Amritsar,Amritsar,Punjab,India,143001,,,,,,,,,,,,,,,,
19112,ChIJp-ndrVpaGjkRQDIPmYlng3I,Master Tara Singh Nagar,Jalandhar,Jalandhar,Punjab,India,144001,,,,,,,,,,,,,,,,
19113,ChIJAQAAQEfL1TsRFysjapA17IQ,,Jarud,Amravati,Maharashtra,India,444908,,,,,,,,,,,,,,,,
19114,ChIJnyGR1oZ8mjkRj_cHfB7ro5k,,Sultanpur,Sultanpur,Uttar Pradesh,India,228118,,,,,,,,,,,,,,,,
19115,ChIJd4t8p6bx2TsRrT0pmrG0K4c,Motala,Motala,Buldhana,Maharashtra,India,443103,,SH 176,,,,,,,,,,,,,,
19116,ChIJYdm9s80b1zsRf1ALDanAP1w,Umiya Asara Colony,Akot,Akola,Maharashtra,India,444101,,Maharastra State Highway 194,,10,Pawar Colony,,,,,,,,,,,
19117,ChIJPRSwXfKLGzkR8qfuB7ZhjrQ,,Dodwan,Gurdaspur,Punjab,India,143531,,Dinanagar - Behrampur Road,,,,,,,,,,,,,,
19118,ChIJV7qqlnJF1zsRx-aOCXBc8Kk,SBI Colony,Shegaon,Buldhana,Maharashtra,India,444203,,,,,,,,,,,,,,,,
19119,ChIJ-e0wSQU7vDsRpZ-spK-SQ7E,,Honnavar,Uttara Kannada,Karnataka,India,581341,,,,,,,,,,,,,,,,
19120,ChIJWZh2bNqrqjsRTpzoqhXmbNI,,Pattukkottai,Thanjavur,Tamil Nadu,India,614626,,,,,,,,,,,,,,,,
19121,ChIJGe0TS6Xz1jsR632DDrI1WXw,Mahirabpura,Achalpur,Amravati,Maharashtra,India,444806,,Thasil Road,,,,,,,,,,,,,,
19122,ChIJSTWEzPi4qjsRkDVV_tt_S-k,Anna Nagar,Thanjavur,Thanjavur,Tamil Nadu,India,613006,,,,,,,,,,,,,,,,
19123,ChIJ_____4_C4DsRmlxhRVFApsA,West Railway Colony,Valsad,Valsad,Gujarat,India,396155,,,,,,,,,,,,,,,,
19124,ChIJz07dBlgp1DsRUfl2qh7fM5U,Hanuman Nagar,Morshi,Amravati,Maharashtra,India,444905,,,,,Haleem Colony,,,,,,,,,,,
19125,ChIJ_____1Oj1jsRRcgXsv1HF3s,Hazrat Bilal Nagar,Amravati,Amravati,Maharashtra,India,444601,,,,,Habib Nagar,,,,,,,,,,,
19126,ChIJ7-pyAEoduTsRy3NvHWEy0h8,Kalasapur,Gadag,Gadag,Karnataka,India,582101,Vidya Nagar,,,,Masari,,,,,,,,,,,
19127,ChIJObBgXcno0zsRyhl4O8WCcp8,Pangari,Yavatmal,Yavatmal,Maharashtra,India,445001,Choti Gujri,,,,,,,,,,,,,,,
19128,ChIJxYKC_7z1qjsRpd6GnLazidc,Woraiyur,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,India,620018,Annamalai Nagar,,,,,,,,,,,,,,,
19129,ChIJAwAAAEBguDsRI1NXrlj2iZ0,,Gagendragad,Gadag,Karnataka,India,582209,,,,,,,,,,,,,,,,
19130,ChIJ______tIGjkRk94MCLprdnI,,Kapurthala,Kapurthala,Punjab,India,144601,,,,,,,,,,,,,,,,
19131,ChIJf7UYkbzo0zsRQ7qcoaac9Wc,Umarsara,Wadgaon Road,Yavatmal,Maharashtra,India,445002,,,,,Shastri Nagar,,,,,,,,,,,
19132,ChIJ1RsjHFzQpzsROw0-8rUomzU,,Cherpulassery,Palakkad,Kerala,India,679503,,,,,,,,,,,,,,,,
19133,ChIJD_9BxWaj1jsRgPa3GNE7aPk,Kanta Nagar,Amravati,Amravati,Maharashtra,India,444603,,,,,,,,,,,,,,,,
19134,ChIJUz3zriB_nTkRuLhNxam8B9g,,Orai,Jalaun,Uttar Pradesh,India,285001,,,,,,,,,,,,,,,,
19135,ChIJ1URoF3DNuDsRo4GoZZAEF5o,Hosayellapur,Dharwad,Dharwad,Karnataka,India,580001,Kamanakati,,,,Madihal,,,,,,,,,,,
19136,ChIJY8ejyCuhGzkRE7zmBlBX__I,Moti Nagar,Dasuya,Hoshiarpur,Punjab,India,144205,,DAV College Road,,Ward No. 7,B.S Colony,,,,,,,,,,,
19137,ChIJfdgS7k3ynTkR3lngSARS4_I,Bidhuli,Auraiya,Auraiya,Uttar Pradesh,India,206122,,,,,Rautiyapur,,,,,,,,,,,
19138,ChIJ_f___8BmqjsRYz95ib941Pk,Mathur,Anekal,Tiruchirappalli,Tamil Nadu,India,620024,,,,,,,,,,,,,,,,
19139,ChIJHZ8pK6d_nTkRESWChr64ViA,,Karsan,Jalaun,Uttar Pradesh,India,285001,,,,,,,,,,,,,,,,
19140,ChIJZxdQhar2wjsRHvr9omG5IR4,,Pune,Pune,Maharashtra,India,412205,,,,,,,,,,,,,,,,
19141,ChIJOxKDQeIlvzsR4oZDOfv608U,,Uttara Kannada,Uttara Kannada,Karnataka,India,581329,,,,,,,,,,,,,,,,
19142,ChIJB8LcvhV1AjoRPhtsTr9vWYI,Newtown,New Town,North 24 Parganas,West Bengal,India,700156,,,,,BA Block(Newtown),,,Action Area I,,,,,,,,
19143,ChIJoZi3RUl10TsRq1HS-Z0Dyjs,,Gaimukh Nagar,Yavatmal,Maharashtra,India,445204,,,,,,,,,,,,,,,,
19144,ChIJ-ya0KKzswjsRox9VrFad5p4,,Pune,Pune,Maharashtra,India,412205,,,,,,,,,,,,,,,,
19145,ChIJgRvBJd_0qjsRw-U_66PwY7I,Tharanallur,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,India,620002,,,,,,,,,,,,,,,,
19146,ChIJ8z35eWPXuDsRt9Zg4CZzijs,New Hubli,Hubballi,Dharwad,Karnataka,India,580028,Durgad Bail,,,,,,,,,,,,,,,
19147,ChIJTVF8C7teozsRutY0O7IDSzI,Deralakatte,Mangaluru,Dakshina Kannada,Karnataka,India,575018,,,,,,,,,,,,,,,,
19148,ChIJcQHXJm2EpjsR4qIL7hoTm3w,Nut Street,Vadakara,Kozhikode,Kerala,India,673101,,Puthur Maha Vishnu Temple Road,,,,,,,,,,,,,,
19149,ChIJtdM7xsmT0TsRqRv2vx3Qscw,,Umarkhed,Yavatmal,Maharashtra,India,445206,,,,,,,,,,,,,,,,
19150,ChIJ14U5MkF9HToRro11rLINzRo,,Medinipur,West Medinipur,West Bengal,India,721516,,,,,,,,,,,,,,,,
19151,ChIJ1bhD5E93ADsRoxB_8gdpiEI,,Kaikurichi,Pudukkottai,Tamil Nadu,India,622303,,,,,,,,,,,,,,,,
19152,ChIJRfIYPijO4DsR_ARztU1IZjQ,Kanchanagar,Vapi,Valsad,Gujarat,India,396191,,,,,,,,,,,,,,,,
19153,ChIJ_____4TY9zkRHzGTsszddlM,,Bhimpur,West Medinipur,West Bengal,India,721147,,,,,,,,,,,,,,,,
19154,ChIJV4ArwRaj1jsRxk6CO4cgp_w,Arjun Nagar,Amravati,Amravati,Maharashtra,India,444603,,Shegaon - Rahatgaon Road,,,,,,,,,,,,,,
19155,ChIJbd2sRUjMqzsR1Mr5aHluubg,,Namakkal,Namakkal,Tamil Nadu,India,637002,,,,,,,,,,,,,,,,
19156,ChIJHats7mh3mTkR6-m7-1bvwKM,,Ganeshpur,Barabanki,Uttar Pradesh,India,225201,,,,,,,,,,,,,,,,
19157,ChIJQaE-VEQnVToRZfMAC_v5av0,,,Nagapattinam,Tamil Nadu,India,609203,,,,,,,,,,,,,,,,
19158,ChIJr00xTnEgvzsRS5Rt-jAd7bg,,Ankola,Uttara Kannada,Karnataka,India,581314,,,,,,,,,,,,,,,,
19159,ChIJ6YWRwQeLqjsRU1Mz0IXAlz4,,Gundur,Tiruchirappalli,Tamil Nadu,India,622515,,,,,,,,,,,,,,,,
19160,ChIJVVVVmWrNuDsRwFE_qU0wgsA,Saidapur,Dharwad,Dharwad,Karnataka,India,580008,,,,,,,,,,,,,,,,
19161,ChIJJXj6va_o0zsRVAdSx--EAls,Bharti Nagar,Yavatmal,Yavatmal,Maharashtra,India,445002,,,,,Adarsh Nagar,,,,,,,,,,,
19162,ChIJo3ywEl12kjkR0lP47kBlBKM,,Buxar,Buxar,Bihar,India,802116,,,,,,,,,,,,,,,,
19163,ChIJVVVVlRrx0zsRucEj9HVwA6M,,Babhulgaon,Yavatmal,Maharashtra,India,445101,,,,,,,,,,,,,,,,
19164,ChIJuTZS1brfjTkRcLL7mo49w2U,,kaimur,Kaimur,Bihar,India,821109,,,,,,,,,,,,,,,,
19165,ChIJ_____wMQ2jsRpn44cQb6Sp4,Pundalik Nagar,Chikhli,Buldhana,Maharashtra,India,443201,,,,,,,,,,,,,,,,
19166,ChIJVVVVlXAqjjkRQ2YaYd3i1kw,,Chakarama,Varanasi,Uttar Pradesh,India,221208,,,,,,,,,,,,,,,,
19167,ChIJnSiUI_UuqjsRyWnzzeh-f2I,,Karur,Karur,Tamil Nadu,India,639006,,,,,,,,,,,,,,,,
19168,ChIJ30vJ3coyVToR0HtIY1n8MPs,Kanmani Devi Nagar,Kumbakonam,Thanjavur,Tamil Nadu,India,612001,,,,,,,,,,,,,,,,
19169,ChIJI4kVeNBaKToRYQKP2IntgsI,Atal Vihar Colony,Rajnandgaon,Rajnandgaon,Chhattisgarh,India,491441,,,,,,,,,,,,,,,,
19170,ChIJy94PUjZRmTkR6pIbgXGy8OE,Bakshi Ka Talab,Bargadi Magath,Lucknow,Uttar Pradesh,India,226201,,Sitapur Road,,,Bargadi,,,,,,,,,,,
19171,ChIJRVY-ojR4ADsRwoBL084_eZE,,Pudukkottai,Pudukkottai,Tamil Nadu,India,622001,,,,,,,,,,,,,,,,
19172,ChIJOZZ379j7YjkRx_pTf7m8UBI,Rau,Indore,Indore,Madhya Pradesh,India,453331,,A.B. Road,,,"Near Mashal Hotel, Jhoomer Ghat",,F - 12,,,,,,,,,
19173,ChIJOzInMQb9mzkRrFzoVXZhNT0,Bakshi Ka Talab,Bargadi Magath,Lucknow,Uttar Pradesh,India,226001,,,,,Narpatkhera,,,,,,,,,,,
19174,ChIJ7eapazohVToRNfNj3MZN94w,Kamarajar Salai,Mayiladuthurai,Nagapattinam,Tamil Nadu,India,609001,,,,,,,,,,,,,,,,
19175,ChIJ73oMyFZ2dzkR-QPvhYvVZ5Q,Bundelkhand University,Jhansi,Jhansi,Uttar Pradesh,India,284001,,,,,,,,,,,,,,,,
19176,ChIJVZwRk959qjsRlRE587PZQDI,,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,India,621307,,,,,,,,,,,,,,,,
19177,ChIJDb8O01TYmzkROmxiqsHkHYg,,Jamunia Deeh,Barabanki,Uttar Pradesh,India,225121,,,,,,,,,,,,,,,,
