"pediatric surgery [asm, kochi]","pediatric surgery [asm, kochi]","pediatric surgery  asm, kochi","pediatric surgery -asm, kochi"
"paediatrics [asm, kochi]","paediatrics [asm, kochi]","paediatrics  asm, kochi","paediatrics -asm, kochi"
"emergency medical technology [asm, kochi]","emergency medical technology [asm, kochi]","emergency medical technology  asm, kochi","emergency medical technology -asm, kochi"
"md in kayachikitsa [asa, amr]","md in kayachikitsa [asa, amr]","md in kayachikitsa  asa, amr","md in kayachikitsa -asa, amr"
"neuro surgery [asm, kochi]","neuro surgery [asm, kochi]","neuro surgery  asm, kochi","neuro surgery -asm, kochi"
"neurology [asm, kochi]","neurology [asm, kochi]","neurology  asm, kochi","neurology -asm, kochi"
"pharm.d[regular] [asp, kochi]","pharm.d[regular] [asp, kochi]","pharm.d regular  asp, kochi","pharm.d-regular -asp, kochi"
"md in dravyaguna vigyana [asa, amr]","md in dravyaguna vigyana [asa, amr]","md in dravyaguna vigyana  asa, amr","md in dravyaguna vigyana -asa, amr"
"orthopedics - d. ortho [asm, kochi]","orthopedics - d. ortho [asm, kochi]","orthopedics - d. ortho  asm, kochi","orthopedics - d. ortho -asm, kochi"
"optometry [lateral entry] [asm, kochi]","optometry [lateral entry] [asm, kochi]","optometry  lateral entry  asm, kochi","optometry -lateral entry -asm, kochi"
"pharmaceutics [asp, kochi]","pharmaceutics [asp, kochi]","pharmaceutics  asp, kochi","pharmaceutics -asp, kochi"
"prosthodontics and crown & bridge [asd, kochi]","prosthodontics and crown & bridge [asd, kochi]","prosthodontics and crown & bridge  asd, kochi","prosthodontics and crown & bridge -asd, kochi"
"oral pathology & microbiology [asd, kochi]","oral pathology & microbiology [asd, kochi]","oral pathology & microbiology  asd, kochi","oral pathology & microbiology -asd, kochi"
"pedodontics and preventive dentistry [asd, kochi]","pedodontics and preventive dentistry [asd, kochi]","pedodontics and preventive dentistry  asd, kochi","pedodontics and preventive dentistry -asd, kochi"
"orthopedics [asm, kochi]","orthopedics [asm, kochi]","orthopedics  asm, kochi","orthopedics -asm, kochi"
"pharmaceutical chemistry [asp, kochi]","pharmaceutical chemistry [asp, kochi]","pharmaceutical chemistry  asp, kochi","pharmaceutical chemistry -asp, kochi"
"head and nech surgery [asm, kochi]","head and nech surgery [asm, kochi]","head and nech surgery  asm, kochi","head and nech surgery -asm, kochi"
"md in swasthavritta [asa, amr]","md in swasthavritta [asa, amr]","md in swasthavritta  asa, amr","md in swasthavritta -asa, amr"
"ophthalmology [asm, kochi]","ophthalmology [asm, kochi]","ophthalmology  asm, kochi","ophthalmology -asm, kochi"
"biostatistics [asm, kochi]","biostatistics [asm, kochi]","biostatistics  asm, kochi","biostatistics -asm, kochi"
"dentistry [acns, kochi]","dentistry [acns, kochi]","dentistry  acns, kochi","dentistry -acns, kochi"
"md in panchakarma [asa, amr]","md in panchakarma [asa, amr]","md in panchakarma  asa, amr","md in panchakarma -asa, amr"
"medical laboratory technology [asm, kochi]","medical laboratory technology [asm, kochi]","medical laboratory technology  asm, kochi","medical laboratory technology -asm, kochi"
"pulmonary medicine [asm, kochi]","pulmonary medicine [asm, kochi]","pulmonary medicine  asm, kochi","pulmonary medicine -asm, kochi"
"respiratory medicine [asm, kochi]","respiratory medicine [asm, kochi]","respiratory medicine  asm, kochi","respiratory medicine -asm, kochi"
"pediatric nursing [acn, kochi]","pediatric nursing [acn, kochi]","pediatric nursing  acn, kochi","pediatric nursing -acn, kochi"
"reproductive medicine [asm, kochi]","reproductive medicine [asm, kochi]","reproductive medicine  asm, kochi","reproductive medicine -asm, kochi"
"gynaecological oncology [asm, kochi]","gynaecological oncology [asm, kochi]","gynaecological oncology  asm, kochi","gynaecological oncology -asm, kochi"
"ayurvedic medicine and surgery [asa, amr]","ayurvedic medicine and surgery [asa, amr]","ayurvedic medicine and surgery  asa, amr","ayurvedic medicine and surgery -asa, amr"
"anatomy [asm, kochi]","anatomy [asm, kochi]","anatomy  asm, kochi","anatomy -asm, kochi"
"gynecology & obstetrics - d.go [asm, kochi]","gynecology & obstetrics - d.go [asm, kochi]","gynecology & obstetrics - d.go  asm, kochi","gynecology & obstetrics - d.go -asm, kochi"
"pharmacy [asp, kochi]","pharmacy [asp, kochi]","pharmacy  asp, kochi","pharmacy -asp, kochi"
"medical oncology [asm, kochi]","medical oncology [asm, kochi]","medical oncology  asm, kochi","medical oncology -asm, kochi"
"endocrinology [asm, kochi]","endocrinology [asm, kochi]","endocrinology  asm, kochi","endocrinology -asm, kochi"
"md in rasashastra & bhaishajya kalpana [asa, amr]","md in rasashastra & bhaishajya kalpana [asa, amr]","md in rasashastra & bhaishajya kalpana  asa, amr","md in rasashastra & bhaishajya kalpana -asa, amr"
"md in ayurveda samhita [asa, amr]","md in ayurveda samhita [asa, amr]","md in ayurveda samhita  asa, amr","md in ayurveda samhita -asa, amr"
"dentistry [asd, kochi]","dentistry [asd, kochi]","dentistry  asd, kochi","dentistry -asd, kochi"
"obstetrics and gynecology [asm, kochi]","obstetrics and gynecology [asm, kochi]","obstetrics and gynecology  asm, kochi","obstetrics and gynecology -asm, kochi"
"philosophy [asas, amr]","philosophy [asas, amr]","philosophy  asas, amr","philosophy -asas, amr"
"spiritual studies [asas, amr]","spiritual studies [asas, amr]","spiritual studies  asas, amr","spiritual studies -asas, amr"
"humanities [asas, amr]","humanities [asas, amr]","humanities  asas, amr","humanities -asas, amr"
"english [asas, amr]","english [asas, amr]","english  asas, amr","english -asas, amr"
"english and languages [asas, kochi]","english and languages [asas, kochi]","english and languages  asas, kochi","english and languages -asas, kochi"
"wireless networks and applications [ase, amr]","wireless networks and applications [ase, amr]","wireless networks and applications  ase, amr","wireless networks and applications -ase, amr"
"computer science and engineering [ase, cbe]","computer science and engineering [ase, cbe]","computer science and engineering  ase, cbe","computer science and engineering -ase, cbe"
"computational engineering and networking [ase, cbe]","computational engineering and networking [ase, cbe]","computational engineering and networking  ase, cbe","computational engineering and networking -ase, cbe"
"remote sensing and wireless sensor networks [ase, cbe]","remote sensing and wireless sensor networks [ase, cbe]","remote sensing and wireless sensor networks  ase, cbe","remote sensing and wireless sensor networks -ase, cbe"
"computer science - internet technologies [ase, amr]","computer science - internet technologies [ase, amr]","computer science - internet technologies  ase, amr","computer science - internet technologies -ase, amr"
"e-learning technologies [ase, amr]","e-learning technologies [ase, amr]","e-learning technologies  ase, amr","e-learning technologies -ase, amr"
"computer vision and image processing [ase, cbe]","computer vision and image processing [ase, cbe]","computer vision and image processing  ase, cbe","computer vision and image processing -ase, cbe"
"computer science and engineering [ase, amr]","computer science and engineering [ase, amr]","computer science and engineering  ase, amr","computer science and engineering -ase, amr"
"computer science and engineering [ase, blr]","computer science and engineering [ase, blr]","computer science and engineering  ase, blr","computer science and engineering -ase, blr"
"cyber security [ase, cbe]","cyber security [ase, cbe]","cyber security  ase, cbe","cyber security -ase, cbe"
"computer science and engineering data science [ase, blr]","computer science and engineering data science [ase, blr]","computer science and engineering data science  ase, blr","computer science and engineering data science -ase, blr"
"automotive electronics [ase, cbe]","automotive electronics [ase, cbe]","automotive electronics  ase, cbe","automotive electronics -ase, cbe"
"civil engineering [ase, cbe]","civil engineering [ase, cbe]","civil engineering  ase, cbe","civil engineering -ase, cbe"
"structural and construction engineering [ase, cbe]","structural and construction engineering [ase, cbe]","structural and construction engineering  ase, cbe","structural and construction engineering -ase, cbe"
"nanosciences [acns, kochi]","nanosciences [acns, kochi]","nanosciences  acns, kochi","nanosciences -acns, kochi"
"mechanical engineering [ase, blr]","mechanical engineering [ase, blr]","mechanical engineering  ase, blr","mechanical engineering -ase, blr"
"electrical and electronics engineering [ase, cbe]","electrical and electronics engineering [ase, cbe]","electrical and electronics engineering  ase, cbe","electrical and electronics engineering -ase, cbe"
"manufacturing engineering [ase, cbe]","manufacturing engineering [ase, cbe]","manufacturing engineering  ase, cbe","manufacturing engineering -ase, cbe"
"automotive engineering [ase, cbe]","automotive engineering [ase, cbe]","automotive engineering  ase, cbe","automotive engineering -ase, cbe"
"engineering design [ase, cbe]","engineering design [ase, cbe]","engineering design  ase, cbe","engineering design -ase, cbe"
"renewable energy technologies [ase, cbe]","renewable energy technologies [ase, cbe]","renewable energy technologies  ase, cbe","renewable energy technologies -ase, cbe"
"thermal sciences and energy systems [ase, blr]","thermal sciences and energy systems [ase, blr]","thermal sciences and energy systems  ase, blr","thermal sciences and energy systems -ase, blr"
"automotive systems [ase, cbe]","automotive systems [ase, cbe]","automotive systems  ase, cbe","automotive systems -ase, cbe"
"mechanical engineering [ase, cbe]","mechanical engineering [ase, cbe]","mechanical engineering  ase, cbe","mechanical engineering -ase, cbe"
"aerospace engineering [ase, cbe]","aerospace engineering [ase, cbe]","aerospace engineering  ase, cbe","aerospace engineering -ase, cbe"
"communication engineering and signal processing [ase, blr]","communication engineering and signal processing [ase, blr]","communication engineering and signal processing  ase, blr","communication engineering and signal processing -ase, blr"
"electronics and communication engineering [ase, blr]","electronics and communication engineering [ase, blr]","electronics and communication engineering  ase, blr","electronics and communication engineering -ase, blr"
"nanomedical sciences [acns, kochi]","nanomedical sciences [acns, kochi]","nanomedical sciences  acns, kochi","nanomedical sciences -acns, kochi"
"nanotechnology and renewable energy [acns, kochi]","nanotechnology and renewable energy [acns, kochi]","nanotechnology and renewable energy  acns, kochi","nanotechnology and renewable energy -acns, kochi"
"biomedical engineering [ase, cbe]","biomedical engineering [ase, cbe]","biomedical engineering  ase, cbe","biomedical engineering -ase, cbe"
"nanoscience & technology [acns, kochi]","nanoscience & technology [acns, kochi]","nanoscience & technology  acns, kochi","nanoscience & technology -acns, kochi"
"mechanical engineering [ase, amr]","mechanical engineering [ase, amr]","mechanical engineering  ase, amr","mechanical engineering -ase, amr"
"electrical and electronics engineering [ase, amr]","electrical and electronics engineering [ase, amr]","electrical and electronics engineering  ase, amr","electrical and electronics engineering -ase, amr"
"cyber security [ase, amr]","cyber security [ase, amr]","cyber security  ase, amr","cyber security -ase, amr"
"electrical and electronics engineering [ase, blr]","electrical and electronics engineering [ase, blr]","electrical and electronics engineering  ase, blr","electrical and electronics engineering -ase, blr"
"power electronics [ase, cbe]","power electronics [ase, cbe]","power electronics  ase, cbe","power electronics -ase, cbe"
"chemical engineering  [ase, cbe]","chemical engineering  [ase, cbe]","chemical engineering   ase, cbe","chemical engineering  -ase, cbe"
"materials science and engineering [ase, cbe]","materials science and engineering [ase, cbe]","materials science and engineering  ase, cbe","materials science and engineering -ase, cbe"
"chemical engineering [ase, cbe]","chemical engineering [ase, cbe]","chemical engineering  ase, cbe","chemical engineering -ase, cbe"
"electronics and communication engineering [ase, cbe]","electronics and communication engineering [ase, cbe]","electronics and communication engineering  ase, cbe","electronics and communication engineering -ase, cbe"
"electronics and instrumentation engineering [ase, blr]","electronics and instrumentation engineering [ase, blr]","electronics and instrumentation engineering  ase, blr","electronics and instrumentation engineering -ase, blr"
"electronics and instrumentation  engineering [ase, cbe]","electronics and instrumentation  engineering [ase, cbe]","electronics and instrumentation  engineering  ase, cbe","electronics and instrumentation  engineering -ase, cbe"
"nanotechnology [acns, kochi]","nanotechnology [acns, kochi]","nanotechnology  acns, kochi","nanotechnology -acns, kochi"
"moleculer medicine [acns, kochi]","moleculer medicine [acns, kochi]","moleculer medicine  acns, kochi","moleculer medicine -acns, kochi"
"thermal and fluid engineering [ase, amr]","thermal and fluid engineering [ase, amr]","thermal and fluid engineering  ase, amr","thermal and fluid engineering -ase, amr"
"embedded systems [ase, blr]","embedded systems [ase, blr]","embedded systems  ase, blr","embedded systems -ase, blr"
"power and energy engineering [ase, amr]","power and energy engineering [ase, amr]","power and energy engineering  ase, amr","power and energy engineering -ase, amr"
"power electronics [ase, blr]","power electronics [ase, blr]","power electronics  ase, blr","power electronics -ase, blr"
"control and instrumentation engineering [ase, cbe]","control and instrumentation engineering [ase, cbe]","control and instrumentation engineering  ase, cbe","control and instrumentation engineering -ase, cbe"
"control and instrumentation engineering [ase, amr]","control and instrumentation engineering [ase, amr]","control and instrumentation engineering  ase, amr","control and instrumentation engineering -ase, amr"
"communication engineering and signal processing [ase, cbe]","communication engineering and signal processing [ase, cbe]","communication engineering and signal processing  ase, cbe","communication engineering and signal processing -ase, cbe"
"robotics and automation [ase, amr]","robotics and automation [ase, amr]","robotics and automation  ase, amr","robotics and automation -ase, amr"
"vlsi design [ase, cbe]","vlsi design [ase, cbe]","vlsi design  ase, cbe","vlsi design -ase, cbe"
"vlsi design [ase, amr]","vlsi design [ase, amr]","vlsi design  ase, amr","vlsi design -ase, amr"
"vlsi design [ase, blr]","vlsi design [ase, blr]","vlsi design  ase, blr","vlsi design -ase, blr"
"embedded systems [ase, cbe]","embedded systems [ase, cbe]","embedded systems  ase, cbe","embedded systems -ase, cbe"
"electronics and communication engineering [ase, amr]","electronics and communication engineering [ase, amr]","electronics and communication engineering  ase, amr","electronics and communication engineering -ase, amr"
"english [asas, kochi]","english [asas, kochi]","english  asas, kochi","english -asas, kochi"
"english literature and literary theory [ase, cbe]","english literature and literary theory [ase, cbe]","english literature and literary theory  ase, cbe","english literature and literary theory -ase, cbe"
"english [ase, cbe]","english [ase, cbe]","english  ase, cbe","english -ase, cbe"
"communication [ase, cbe]","communication [ase, cbe]","communication  ase, cbe","communication -ase, cbe"
"journalism [ase, cbe]","journalism [ase, cbe]","journalism  ase, cbe","journalism -ase, cbe"
"corporate communication & advertising [asas, kochi]","corporate communication & advertising [asas, kochi]","corporate communication & advertising  asas, kochi","corporate communication & advertising -asas, kochi"
"visual media and communication [asas, kochi]","visual media and communication [asas, kochi]","visual media and communication  asas, kochi","visual media and communication -asas, kochi"
"journalism and mass communication [asas, kochi]","journalism and mass communication [asas, kochi]","journalism and mass communication  asas, kochi","journalism and mass communication -asas, kochi"
"communication [asas, kochi]","communication [asas, kochi]","communication  asas, kochi","communication -asas, kochi"
"journalism and mass communication [asas, mysore]","journalism and mass communication [asas, mysore]","journalism and mass communication  asas, mysore","journalism and mass communication -asas, mysore"
"social work [asas, amr]","social work [asas, amr]","social work  asas, amr","social work -asas, amr"
"social work [ase, cbe]","social work [ase, cbe]","social work  ase, cbe","social work -ase, cbe"
"applied art and advertising [asas,kochi]","applied art and advertising [asas,kochi]","applied art and advertising  asas,kochi","applied art and advertising -asas,kochi"
"digital film making [asas, kochi]","digital film making [asas, kochi]","digital film making  asas, kochi","digital film making -asas, kochi"
"animation and content management [asas, kochi]","animation and content management [asas, kochi]","animation and content management  asas, kochi","animation and content management -asas, kochi"
"marine bilogy","marine bilogy","marine bilogy","marine bilogy"
"marinebiology","marinebiology","marinebiology","marinebiology"
"statistics with ca","statistics with ca","statistics with ca","statistics with ca"
"information technology lateral entry","information technology lateral entry","information technology lateral entry","information technology lateral entry"
"digital publishing","digital publishing","digital publishing","digital publishing"
"computer science lateral entry","computer science lateral entry","computer science lateral entry","computer science lateral entry"
"electronics & communication  [integrated]","electronics & communication  [integrated]","electronics & communication   integrated","electronics & communication  -integrated"
"software engineering lateral entry","software engineering lateral entry","software engineering lateral entry","software engineering lateral entry"
"yoga for human  excellence","yoga for human  excellence","yoga for human  excellence","yoga for human  excellence"
"hospital instrumentation &  management","hospital instrumentation &  management","hospital instrumentation &  management","hospital instrumentation &  management"
"adult and contuining education","adult and contuining education","adult and contuining education","adult and contuining education"
"value education and  spirituality","value education and  spirituality","value education and  spirituality","value education and  spirituality"
"adult & continuing  education","adult & continuing  education","adult & continuing  education","adult & continuing  education"
"hindi [external]","hindi [external]","hindi  external","hindi -external"
"education [external]","education [external]","education  external","education -external"
"phyaical education","phyaical education","phyaical education","phyaical education"
"adult & continuing education","adult & continuing education","adult & continuing education","adult & continuing education"
"yoga [external]","yoga [external]","yoga  external","yoga -external"
"parental education","parental education","parental education","parental education"
"counselling and hypnotherapy","counselling and hypnotherapy","counselling and hypnotherapy","counselling and hypnotherapy"
"education [part time]","education [part time]","education  part time","education -part time"
"psychological [external]","psychological [external]","psychological  external","psychological -external"
"educational administration and supervision","educational administration and supervision","educational administration and supervision","educational administration and supervision"
"instructional technology","instructional technology","instructional technology","instructional technology"
"value education & spirituality","value education & spirituality","value education & spirituality","value education & spirituality"
"yoga for human excellence","yoga for human excellence","yoga for human excellence","yoga for human excellence"
"history & heritage management","history & heritage management","history & heritage management","history & heritage management"
"social & civic studies","social & civic studies","social & civic studies","social & civic studies"
"history [double degree]","history [double degree]","history  double degree","history -double degree"
"b.sc education spirituality","b.sc education spirituality","b.sc education spirituality","b.sc education spirituality"
"political science [double degree]","political science [double degree]","political science  double degree","political science -double degree"
"functional tamil","functional tamil","functional tamil","functional tamil"
"social welfare administration","social welfare administration","social welfare administration","social welfare administration"
"english [double degree]","english [double degree]","english  double degree","english -double degree"
"economics [double degree]","economics [double degree]","economics  double degree","economics -double degree"
"english and communication","english and communication","english and communication","english and communication"
"b.sc education   spirituality [lateral]","b.sc education   spirituality [lateral]","b.sc education   spirituality  lateral","b.sc education   spirituality -lateral"
"commerce [integrated]","commerce [integrated]","commerce  integrated","commerce -integrated"
"international banking","international banking","international banking","international banking"
"banking and insurance management","banking and insurance management","banking and insurance management","banking and insurance management"
"co-operative management ","co-operative management ","co-operative management ","co-operative management "
"b.com accouting & finance [lateral entry]","b.com accouting & finance [lateral entry]","b.com accouting & finance  lateral entry","b.com accouting & finance -lateral entry"
"international business & banking","international business & banking","international business & banking","international business & banking"
"consumer awarness and rights","consumer awarness and rights","consumer awarness and rights","consumer awarness and rights"
"double degree","double degree","double degree","double degree"
"retail banking","retail banking","retail banking","retail banking"
"finance and invesement","finance and invesement","finance and invesement","finance and invesement"
"b.com marketing mgt. [lateral entry]","b.com marketing mgt. [lateral entry]","b.com marketing mgt.  lateral entry","b.com marketing mgt. -lateral entry"
"commerce [part time]","commerce [part time]","commerce  part time","commerce -part time"
"commerce [external]","commerce [external]","commerce  external","commerce -external"
"accountin and finance","accountin and finance","accountin and finance","accountin and finance"
"financial planning","financial planning","financial planning","financial planning"
"hospitality and tourism management","hospitality and tourism management","hospitality and tourism management","hospitality and tourism management"
"self management & crisis management","self management & crisis management","self management & crisis management","self management & crisis management"
"safety management","safety management","safety management","safety management"
"agricultural business","agricultural business","agricultural business","agricultural business"
"dual specialazation","dual specialazation","dual specialazation","dual specialazation"
"human resource management online","human resource management online","human resource management online","human resource management online"
"financial management [online]","financial management [online]","financial management  online","financial management -online"
"aviation, tourism & hospitality  management","aviation, tourism & hospitality  management","aviation, tourism & hospitality  management","aviation, tourism & hospitality  management"
"industry integrated","industry integrated","industry integrated","industry integrated"
"bba [online]","bba [online]","bba  online","bba -online"
"advertising & salesmanship","advertising & salesmanship","advertising & salesmanship","advertising & salesmanship"
"hotel management and tourism","hotel management and tourism","hotel management and tourism","hotel management and tourism"
"international business management","international business management","international business management","international business management"
"marketing management online","marketing management online","marketing management online","marketing management online"
"business administration [external]","business administration [external]","business administration  external","business administration -external"
"personnel management & industrial relations","personnel management & industrial relations","personnel management & industrial relations","personnel management & industrial relations"
"panchayat raj administration","panchayat raj administration","panchayat raj administration","panchayat raj administration"
"software marketing","software marketing","software marketing","software marketing"
"health science in public health","health science in public health","health science in public health","health science in public health"
"health science in accupunture","health science in accupunture","health science in accupunture","health science in accupunture"
"biotechnology external","biotechnology external","biotechnology external","biotechnology external"
"biotechnology [integrated]","biotechnology [integrated]","biotechnology  integrated","biotechnology -integrated"
"accupunture","accupunture","accupunture","accupunture"
"computer science external","computer science external","computer science external","computer science external"
"health science in applied nutrition","health science in applied nutrition","health science in applied nutrition","health science in applied nutrition"
"computer science part time","computer science part time","computer science part time","computer science part time"
"chemistry [integrated]","chemistry [integrated]","chemistry  integrated","chemistry -integrated"
"mathematics [external]","mathematics [external]","mathematics  external","mathematics -external"
"microbiology external","microbiology external","microbiology external","microbiology external"
"software engineering [integrated]","software engineering [integrated]","software engineering  integrated","software engineering -integrated"
"mathematics [integrated]","mathematics [integrated]","mathematics  integrated","mathematics -integrated"
"bioinformatics [integrated]","bioinformatics [integrated]","bioinformatics  integrated","bioinformatics -integrated"
"ocean science & tech.","ocean science & tech.","ocean science & tech.","ocean science & tech."
"physics [external]","physics [external]","physics  external","physics -external"
"chemistry external","chemistry external","chemistry external","chemistry external"
"mathematics [part time]","mathematics [part time]","mathematics  part time","mathematics -part time"
"chemistry [part time]","chemistry [part time]","chemistry  part time","chemistry -part time"
"botany [integrated]","botany [integrated]","botany  integrated","botany -integrated"
"botany external","botany external","botany external","botany external"
"botany [part time]","botany [part time]","botany  part time","botany -part time"
"microbiology [integrated]","microbiology [integrated]","microbiology  integrated","microbiology -integrated"
"bioinformatics [part-time]","bioinformatics [part-time]","bioinformatics  part-time","bioinformatics -part-time"
"zoology [integrated]","zoology [integrated]","zoology  integrated","zoology -integrated"
"zoology [part time]","zoology [part time]","zoology  part time","zoology -part time"
"zoology[external]","zoology[external]","zoology external","zoology-external"
"environmental  biotechnology external","environmental  biotechnology external","environmental  biotechnology external","environmental  biotechnology external"
"biochemistry [part- time]","biochemistry [part- time]","biochemistry  part- time","biochemistry -part- time"
"biochemistry [external]","biochemistry [external]","biochemistry  external","biochemistry -external"
"clinical diabetology","clinical diabetology","clinical diabetology","clinical diabetology"
"applied geology [integrated]","applied geology [integrated]","applied geology  integrated","applied geology -integrated"
"geology [integrated]","geology [integrated]","geology  integrated","geology -integrated"
"applied geology [part  time]","applied geology [part  time]","applied geology  part  time","applied geology -part  time"
"natural resources","natural resources","natural resources","natural resources"
"geoinformatics [external]","geoinformatics [external]","geoinformatics  external","geoinformatics -external"
"microbiology part time","microbiology part time","microbiology part time","microbiology part time"
"statistics [double degree]","statistics [double degree]","statistics  double degree","statistics -double degree"
"zoology lateral entry","zoology lateral entry","zoology lateral entry","zoology lateral entry"
"chemistry lateral entry","chemistry lateral entry","chemistry lateral entry","chemistry lateral entry"
"actuarial statistics","actuarial statistics","actuarial statistics","actuarial statistics"
"statistics with computer applications  [integrated][integrated]","statistics with computer applications  [integrated][integrated]","statistics with computer applications   integrated integrated","statistics with computer applications  -integrated-integrated"
"statistics [external]","statistics [external]","statistics  external","statistics -external"
"physics lateral entry","physics lateral entry","physics lateral entry","physics lateral entry"
"physics [integrated]","physics [integrated]","physics  integrated","physics -integrated"
"physics [part time]","physics [part time]","physics  part time","physics -part time"
"zoology part time","zoology part time","zoology part time","zoology part time"
"biochemistry medicine external","biochemistry medicine external","biochemistry medicine external","biochemistry medicine external"
"general medicine ","general medicine ","general medicine ","general medicine "
"anaesthesiology part time","anaesthesiology part time","anaesthesiology part time","anaesthesiology part time"
"microbiology medicine [external]","microbiology medicine [external]","microbiology medicine  external","microbiology medicine -external"
"nursing [part-time]","nursing [part-time]","nursing  part-time","nursing -part-time"
"occupational theraphy","occupational theraphy","occupational theraphy","occupational theraphy"
"obstetrics & gynecological nursing","obstetrics & gynecological nursing","obstetrics & gynecological nursing","obstetrics & gynecological nursing"
"p.m.r ","p.m.r ","p.m.r ","p.m.r "
"d.o","d.o","d.o","d.o"
"radio diagonise","radio diagonise","radio diagonise","radio diagonise"
"value in health care","value in health care","value in health care","value in health care"
"community medicine external","community medicine external","community medicine external","community medicine external"
"industrial pharmacognosy","industrial pharmacognosy","industrial pharmacognosy","industrial pharmacognosy"
"pharmocology external","pharmocology external","pharmocology external","pharmocology external"
"surgery part time","surgery part time","surgery part time","surgery part time"
"pedodontics & preventive  dentistry","pedodontics & preventive  dentistry","pedodontics & preventive  dentistry","pedodontics & preventive  dentistry"
"dermotology, venerology & leprosy","dermotology, venerology & leprosy","dermotology, venerology & leprosy","dermotology, venerology & leprosy"
"nursing [external]","nursing [external]","nursing  external","nursing -external"
"nursing part time","nursing part time","nursing part time","nursing part time"
"physiotherapy external","physiotherapy external","physiotherapy external","physiotherapy external"
"pedodontics and preventive dentistry external","pedodontics and preventive dentistry external","pedodontics and preventive dentistry external","pedodontics and preventive dentistry external"
"dentistry-oral pathology","dentistry-oral pathology","dentistry-oral pathology","dentistry-oral pathology"
"orthopaedic conditions","orthopaedic conditions","orthopaedic conditions","orthopaedic conditions"
"oralpathology  dentistry [part time]","oralpathology  dentistry [part time]","oralpathology  dentistry  part time","oralpathology  dentistry -part time"
"oral pathology [external]","oral pathology [external]","oral pathology  external","oral pathology -external"
"periodontics & preventive dentistry","periodontics & preventive dentistry","periodontics & preventive dentistry","periodontics & preventive dentistry"
"oral & maxillofacial surgery external","oral & maxillofacial surgery external","oral & maxillofacial surgery external","oral & maxillofacial surgery external"
"physiology medicine","physiology medicine","physiology medicine","physiology medicine"
"bio chemistry medicine","bio chemistry medicine","bio chemistry medicine","bio chemistry medicine"
"medicine [part time]","medicine [part time]","medicine  part time","medicine -part time"
"physiotheraphy part time","physiotheraphy part time","physiotheraphy part time","physiotheraphy part time"
"periodontics dentistry [external]","periodontics dentistry [external]","periodontics dentistry  external","periodontics dentistry -external"
"dental mission","dental mission","dental mission","dental mission"
"oral pathology & microbiology external","oral pathology & microbiology external","oral pathology & microbiology external","oral pathology & microbiology external"
"pharm-d [post baccalaureate]","pharm-d [post baccalaureate]","pharm-d  post baccalaureate","pharm-d -post baccalaureate"
"pharmacy [lateral entry]","pharmacy [lateral entry]","pharmacy  lateral entry","pharmacy -lateral entry"
"peiodontics external","peiodontics external","peiodontics external","peiodontics external"
"oral medicine and radiology external","oral medicine and radiology external","oral medicine and radiology external","oral medicine and radiology external"
"periodontics- [part-time]","periodontics- [part-time]","periodontics-  part-time","periodontics- -part-time"
"conservative dentistry and endodontics externaliy","conservative dentistry and endodontics externaliy","conservative dentistry and endodontics externaliy","conservative dentistry and endodontics externaliy"
"prosthodontics crown & bridge external","prosthodontics crown & bridge external","prosthodontics crown & bridge external","prosthodontics crown & bridge external"
"opthomology external","opthomology external","opthomology external","opthomology external"
"orthodontics -[part- time]","orthodontics -[part- time]","orthodontics - part- time","orthodontics --part- time"
"prosthodontics  & crown and bridge","prosthodontics  & crown and bridge","prosthodontics  & crown and bridge","prosthodontics  & crown and bridge"
"oral and maxillofacial pathology external","oral and maxillofacial pathology external","oral and maxillofacial pathology external","oral and maxillofacial pathology external"
"prosthodontics crown & bridge part time","prosthodontics crown & bridge part time","prosthodontics crown & bridge part time","prosthodontics crown & bridge part time"
"pharmacy [external]","pharmacy [external]","pharmacy  external","pharmacy -external"
"anatomy part time","anatomy part time","anatomy part time","anatomy part time"
"prosthodontics and crown  & bridgen","prosthodontics and crown  & bridgen","prosthodontics and crown  & bridgen","prosthodontics and crown  & bridgen"
"microbiolgy medicine [full-time]","microbiolgy medicine [full-time]","microbiolgy medicine  full-time","microbiolgy medicine -full-time"
"periodontics dentistry","periodontics dentistry","periodontics dentistry","periodontics dentistry"
"rural management [external]","rural management [external]","rural management  external","rural management -external"
"applied sociology [integrated]","applied sociology [integrated]","applied sociology  integrated","applied sociology -integrated"
"sociology of health","sociology of health","sociology of health","sociology of health"
"value education & educational spirituality","value education & educational spirituality","value education & educational spirituality","value education & educational spirituality"
"rural studies [integrated]","rural studies [integrated]","rural studies  integrated","rural studies -integrated"
"psychology [part time]","psychology [part time]","psychology  part time","psychology -part time"
"philosophy, culture & tourism","philosophy, culture & tourism","philosophy, culture & tourism","philosophy, culture & tourism"
"philosophy,religion & culture","philosophy,religion & culture","philosophy,religion & culture","philosophy,religion & culture"
"sociology [external]","sociology [external]","sociology  external","sociology -external"
"political science [integrated]","political science [integrated]","political science  integrated","political science -integrated"
"political science [external]","political science [external]","political science  external","political science -external"
"master of health & social  science","master of health & social  science","master of health & social  science","master of health & social  science"
"sociology [part-time]","sociology [part-time]","sociology  part-time","sociology -part-time"
"economics [integrated]","economics [integrated]","economics  integrated","economics -integrated"
"pre-foundation programme","pre-foundation programme","pre-foundation programme","pre-foundation programme"
"population studies [external]","population studies [external]","population studies  external","population studies -external"
