"""aonla""","""aonla"""
"""afzalgarh""","""afzalgarh"""
"""bilari""","""bilari"""
"""modadabad""","""modadabad"""
"""noorpur""","""noorpur"""
"""milak""","""milak"""
"""bisalpur""","""bisalpur"""
"""bahjoi""","""bahjoi"""
"""thakurwara""","""thakurwara"""
"""bisauli""","""bisauli"""
"""thakurdwara""","""thakurdwara"""
"""powayan""","""powayan"""
"""babrala""","""babrala"""
"""kollegal""","""kollegal"""
"""sirsi""","""sirsi"""
"""melukote""","""melukote"""
"""gokarn""","""gokarn"""
"""udupi""","""udupi"""
"""sri adichunchanagiri  kshethra""","""sri adichunchanagiri  kshethra"""
"""sudi""","""sudi"""
"""valsad""","""valsad"""
"""bhanvad""","""bhanvad"""
"""chandauli""","""chandauli"""
"""bhadohi""","""bhadohi"""
"""varanasi""","""varanasi"""
"""mirzapur""","""mirzapur"""
"""duddhi""","""duddhi"""
"""ballia""","""ballia"""
"""marihan""","""marihan"""
"""gyanpur""","""gyanpur"""
"""bhimpura""","""bhimpura"""
"""mirjapur""","""mirjapur"""
"""robertsganj""","""robertsganj"""
"""chopan""","""chopan"""
"""srn bhadohi""","""srn bhadohi"""
"""near anjana nagar""","""near anjana nagar"""
"""sakaldihachandauli""","""sakaldihachandauli"""
"""chakiya""","""chakiya"""
"""chilkahar ballia""","""chilkahar ballia"""
"""shivamogga""","""shivamogga"""
"""belthara road""","""belthara road"""
"""tajpur""","""tajpur"""
"""adalhat""","""adalhat"""
"""gadag""","""gadag"""
"""dala""","""dala"""
"""suriyawan""","""suriyawan"""
"""rasra""","""rasra"""
"""chunar""","""chunar"""
"""anpara""","""anpara"""
"""bilthara road""","""bilthara road"""
"""chunar mirzapur""","""chunar mirzapur"""
"""sant ravidas nagar""","""sant ravidas nagar"""
"""bangalore  pin""","""bangalore  pin"""
"""davangere""","""davangere"""
"""renukoot""","""renukoot"""
"""kalaburagi""","""kalaburagi"""
"""mughalsarai""","""mughalsarai"""
"""madhupur""","""madhupur"""
"""rabertsganj""","""rabertsganj"""
"""bhodhi""","""bhodhi"""
"""dudhi""","""dudhi"""
"""raksa ratsar""","""raksa ratsar"""
"""obra""","""obra"""
"""dist  jalgaon""""","""dist  jalgaon"""""
"""nerul navi mumbai""","""nerul navi mumbai"""
"""adgaon""","""adgaon"""
"""mira road""","""mira road"""
"""navi mumbai""","""navi mumbai"""
"""latur""","""latur"""
"""amravati""","""amravati"""
"""dhule""","""dhule"""
"""mumbai""","""mumbai"""
"""pune""","""pune"""
"""nagpur""","""nagpur"""
"""nallasopara""","""nallasopara"""
"""nigdi pune""","""nigdi pune"""
"""shirpur""","""shirpur"""
"""jalna""","""jalna"""
"""nelamangala""","""nelamangala"""
"""nashik""","""nashik"""
"""dugad phata""","""dugad phata"""
"""buldana""","""buldana"""
"""bangalore urban""","""bangalore urban"""
"""ahmednagar""","""ahmednagar"""
"""akluj""","""akluj"""
"""gondia""","""gondia"""
"""beed""","""beed"""
"""solapur""","""solapur"""
"""osmanabad""","""osmanabad"""
"""jalgaon kh""","""jalgaon kh"""
"""patur""","""patur"""
"""khed""","""khed"""
"""sangamner""","""sangamner"""
"""yeola""","""yeola"""
"""mayani""","""mayani"""
"""purna""","""purna"""
"""wardha""","""wardha"""
"""ahmadnagar""","""ahmadnagar"""
"""palghar""","""palghar"""
"""amravati""""","""amravati"""""
"""shimoga""","""shimoga"""
"""colaba""","""colaba"""
"""washim""","""washim"""
"""chickkaballapur""","""chickkaballapur"""
"""narhe""","""narhe"""
"""chinchwad""","""chinchwad"""
"""parbhani""","""parbhani"""
"""kundapura""","""kundapura"""
"""akkalkuwa""","""akkalkuwa"""
"""kalwa thane""","""kalwa thane"""
"""kannad""","""kannad"""
"""sindhudurg""","""sindhudurg"""
"""barshi""","""barshi"""
"""dist ratnagiri""","""dist ratnagiri"""
"""chiplun""","""chiplun"""
"""tiptur""","""tiptur"""
"""yavatmal""","""yavatmal"""
"""nanded""","""nanded"""
"""aurnagabad""","""aurnagabad"""
"""ujire""","""ujire"""
"""dist washim""","""dist washim"""
"""chandrapur""","""chandrapur"""
"""sawantwadi""","""sawantwadi"""
"""virar""","""virar"""
"""thane""","""thane"""
"""ponnampet""","""ponnampet"""
"""alibag""","""alibag"""
"""akola""","""akola"""
"""junnar""","""junnar"""
"""bellary""","""bellary"""
"""vijaypurkarnataka""","""vijaypurkarnataka"""
"""udgir""","""udgir"""
"""kudal""","""kudal"""
"""ratnagiri""","""ratnagiri"""
"""chikhli""","""chikhli"""
"""chandwad""","""chandwad"""
"""karkala taluk""","""karkala taluk"""
"""solpapur""","""solpapur"""
"""moodabidri""","""moodabidri"""
"""khamgaon""","""khamgaon"""
"""andheri east""","""andheri east"""
"""dapoli""","""dapoli"""
"""bhutvad""","""bhutvad"""
"""derdi""","""derdi"""
"""rudhauli basti""","""rudhauli basti"""
"""maharajganj""","""maharajganj"""
"""kushinagar""","""kushinagar"""
"""gorakhpur""","""gorakhpur"""
"""siddharth nagar""","""siddharth nagar"""
"""deoria""","""deoria"""
"""sant kabir nagar""","""sant kabir nagar"""
"""basti""","""basti"""
"""birdpur""","""birdpur"""
"""menhdawal""","""menhdawal"""
"""nidasoshi""","""nidasoshi"""
"""khalilabad""","""khalilabad"""
"""mahrajganj""","""mahrajganj"""
"""vadu""","""vadu"""
"""mahabir chhapra""","""mahabir chhapra"""
"""padrauna""","""padrauna"""
"""bansi""","""bansi"""
"""sahajanwa""","""sahajanwa"""
"""lar towan""","""lar towan"""
"""gajpur""","""gajpur"""
"""kahalilabad""","""kahalilabad"""
"""kaptanganj""","""kaptanganj"""
"""kasia""","""kasia"""
"""barhaj""","""barhaj"""
"""nichlaul""","""nichlaul"""
"""barahalganj""","""barahalganj"""
"""salempur""","""salempur"""
"""rudrapur deoria""","""rudrapur deoria"""
"""bhatpar rani""","""bhatpar rani"""
"""siswa bazar""","""siswa bazar"""
"""nagar panchayat rudrapur""","""nagar panchayat rudrapur"""
"""bhatwali bazar""","""bhatwali bazar"""
"""anandnagar dist maharajganj""","""anandnagar dist maharajganj"""
"""siddharthnagar""","""siddharthnagar"""
"""ramkola kushinagar""","""ramkola kushinagar"""
"""bangalroe""","""bangalroe"""
"""lar deoria""","""lar deoria"""
"""fazilnagar""","""fazilnagar"""
"""dhani bazar""","""dhani bazar"""
"""district deoria""","""district deoria"""
"""bangalore urben""","""bangalore urben"""
"""lar""","""lar"""
"""kauriram""","""kauriram"""
"""santkabir nagar""","""santkabir nagar"""
"""udupi district""","""udupi district"""
"""gorakhhpur""","""gorakhhpur"""
"""tehsil harriya""","""tehsil harriya"""
"""nagercoil""","""nagercoil"""
"""mayiladuthurai""","""mayiladuthurai"""
"""srivilliputtur""","""srivilliputtur"""
"""dharmapuri district""","""dharmapuri district"""
"""belgaum""""","""belgaum"""""
"""aranthangi""","""aranthangi"""
"""natham taluk""","""natham taluk"""
"""dindigul""","""dindigul"""
"""sirkali""","""sirkali"""
"""namakkal""","""namakkal"""
"""anthiyur""","""anthiyur"""
"""botad""","""botad"""
"""virudhunagar""","""virudhunagar"""
"""villupuram""","""villupuram"""
"""gobichettipalayam""","""gobichettipalayam"""
"""vellore""","""vellore"""
"""tirunelveli""","""tirunelveli"""
"""cuddalore""","""cuddalore"""
"""papanasan""","""papanasan"""
"""thiruvannamalai""","""thiruvannamalai"""
"""trichy""","""trichy"""
"""tiruppur""","""tiruppur"""
"""pudukkottai""","""pudukkottai"""
"""tenkasi""","""tenkasi"""
"""ramanathapuram""","""ramanathapuram"""
"""kovilpatti""","""kovilpatti"""
"""thiruvallur""","""thiruvallur"""
"""veerapandi""","""veerapandi"""
"""ambur""","""ambur"""
"""chetpet taluk""","""chetpet taluk"""
"""tiruvannamalai""","""tiruvannamalai"""
"""sankari salem dt""","""sankari salem dt"""
"""thoothukudi""","""thoothukudi"""
"""kallakurichi""","""kallakurichi"""
"""dharmapuri""","""dharmapuri"""
"""thiruppatur""","""thiruppatur"""
"""perambalur""","""perambalur"""
"""krishnagiri dt""","""krishnagiri dt"""
"""madurai""","""madurai"""
"""chengalpattu""","""chengalpattu"""
"""tiruttani""","""tiruttani"""
"""sankari west""","""sankari west"""
"""cuddalore district""","""cuddalore district"""
"""ulundurupet""","""ulundurupet"""
"""periyakulam""","""periyakulam"""
"""udayarpalayam""","""udayarpalayam"""
"""gingee""","""gingee"""
"""madathukulam""","""madathukulam"""
"""kuzhithurai""","""kuzhithurai"""
"""tirupattur""","""tirupattur"""
"""podhattoorpet""","""podhattoorpet"""
"""chidambaram""","""chidambaram"""
"""arakkonam""","""arakkonam"""
"""nellikuppam""","""nellikuppam"""
"""marthandam""","""marthandam"""
"""neelambur""","""neelambur"""
"""erode""","""erode"""
"""theni""","""theni"""
"""pudukottai""","""pudukottai"""
"""mehsana""","""mehsana"""
"""villupuram district""","""villupuram district"""
"""coimbatore""","""coimbatore"""
"""vaniyambadi""","""vaniyambadi"""
"""thanjavur""","""thanjavur"""
"""kappiyarai po""","""kappiyarai po"""
"""kumbakonam""","""kumbakonam"""
"""tirunelveli district""","""tirunelveli district"""
"""manapparai""","""manapparai"""
"""karaikudi""","""karaikudi"""
"""natarampalli taluk""","""natarampalli taluk"""
"""thuraiyur""","""thuraiyur"""
"""chetpet""","""chetpet"""
"""manjalumoodu po""","""manjalumoodu po"""
"""peraiyur""","""peraiyur"""
"""thanjavore""","""thanjavore"""
"""meignanapuram""","""meignanapuram"""
"""cuddalore dt""","""cuddalore dt"""
"""dharapuram""","""dharapuram"""
"""tiruppattur""","""tiruppattur"""
"""sivakasi""","""sivakasi"""
"""thiruchirapalli""","""thiruchirapalli"""
"""thiruvarur""","""thiruvarur"""
"""kundrakudi""","""kundrakudi"""
"""pollachi""","""pollachi"""
"""illuppur""","""illuppur"""
"""kallakurichi taluk""","""kallakurichi taluk"""
"""vriddhachalam""","""vriddhachalam"""
"""krishnagiri district""","""krishnagiri district"""
"""veeravanallur""","""veeravanallur"""
"""kancheepuram""","""kancheepuram"""
"""arni""","""arni"""
"""tiruchengode""","""tiruchengode"""
"""tirupur""","""tirupur"""
"""kalasapakkam""","""kalasapakkam"""
"""vallioor""","""vallioor"""
"""tiruvarur""","""tiruvarur"""
"""dindigul dt""","""dindigul dt"""
"""karur""","""karur"""
"""sivaganga""","""sivaganga"""
"""veppanthatti""","""veppanthatti"""
"""tiruchirappalli""","""tiruchirappalli"""
"""dharmapuri dist""","""dharmapuri dist"""
"""veppanthattai""","""veppanthattai"""
"""cheyyar taluk""","""cheyyar taluk"""
"""aundipatti""","""aundipatti"""
"""pattukkottai""","""pattukkottai"""
"""rasipuramtk""","""rasipuramtk"""
"""palani""","""palani"""
"""cumbum""","""cumbum"""
"""alangudi taluk""","""alangudi taluk"""
"""kanchipuram""","""kanchipuram"""
"""sankari""","""sankari"""
"""sholinghur""","""sholinghur"""
"""arumbavur post""","""arumbavur post"""
"""polur""","""polur"""
"""vandavasi""","""vandavasi"""
"""jayankondam""","""jayankondam"""
"""thisayanvilai""","""thisayanvilai"""
"""kalapatti""","""kalapatti"""
"""paramakudi""","""paramakudi"""
"""nagapattinam""","""nagapattinam"""
"""kanyakumari hq nagercoil""","""kanyakumari hq nagercoil"""
"""attur""","""attur"""
"""virudhunagar district""","""virudhunagar district"""
"""srivilliputhur""","""srivilliputhur"""
"""kadayanallur""","""kadayanallur"""
"""tirupathur taluk""","""tirupathur taluk"""
"""andimadam""","""andimadam"""
"""thanjavur district""","""thanjavur district"""
"""jolarpettai""","""jolarpettai"""
"""sawyerpuram""","""sawyerpuram"""
"""rasipuram tk""","""rasipuram tk"""
"""thiruvitancode""","""thiruvitancode"""
"""bhavani""","""bhavani"""
"""krishnagiri""","""krishnagiri"""
"""sankarankovil""","""sankarankovil"""
"""sarigam""","""sarigam"""
"""harur""","""harur"""
"""seydunganallur""","""seydunganallur"""
"""bommidi""","""bommidi"""
"""thiruvallur district""","""thiruvallur district"""
"""sankarapuram""","""sankarapuram"""
"""thirumayam  pudukkottai dt""","""thirumayam  pudukkottai dt"""
"""thathanur""","""thathanur"""
"""natham""","""natham"""
"""sivagiri""","""sivagiri"""
"""arcot""","""arcot"""
"""kattumannarkoil tk""","""kattumannarkoil tk"""
"""udhagamandalam""","""udhagamandalam"""
"""tindivanam""","""tindivanam"""
"""namakkal dt""","""namakkal dt"""
"""enathisivagangai""","""enathisivagangai"""
"""coimbatotre""","""coimbatotre"""
"""vadalur""","""vadalur"""
"""neyveli""","""neyveli"""
"""sivagangai""","""sivagangai"""
"""gudiyatham vellore""","""gudiyatham vellore"""
"""vellore dist""","""vellore dist"""
"""walajabad""","""walajabad"""
"""manamadurai""","""manamadurai"""
"""gudiyattam""","""gudiyattam"""
"""tiruvallur taluk""","""tiruvallur taluk"""
"""mandavai""","""mandavai"""
"""uthiramerur""","""uthiramerur"""
"""sattur""","""sattur"""
"""sattankulam""","""sattankulam"""
"""salem district""","""salem district"""
"""hosur""","""hosur"""
"""trichy dt""","""trichy dt"""
"""sulur""","""sulur"""
"""chetpet tk""","""chetpet tk"""
"""sathyamangalam""","""sathyamangalam"""
"""cheyyar""","""cheyyar"""
"""uthukottai""","""uthukottai"""
"""musiri""","""musiri"""
"""royappanpatty""","""royappanpatty"""
"""maduranthakam""","""maduranthakam"""
"""puthukkadai""","""puthukkadai"""
"""vedaraniam""","""vedaraniam"""
"""tamil nadu""","""tamil nadu"""
"""panruti""","""panruti"""
"""paramathi velur""","""paramathi velur"""
"""bethelpuram""","""bethelpuram"""
"""kulasekharam""","""kulasekharam"""
"""tirupur dt""","""tirupur dt"""
"""kulithalai""","""kulithalai"""
"""rajapalayam""","""rajapalayam"""
"""dharmapuri dt""","""dharmapuri dt"""
"""rasipuram""","""rasipuram"""
"""ranchi""","""ranchi"""
"""gumla""","""gumla"""
"""lohardaga""","""lohardaga"""
"""torpa""","""torpa"""
"""khunti""","""khunti"""
"""chainpur""","""chainpur"""
"""kolebira""","""kolebira"""
"""distranchi""","""distranchi"""
"""simdega""","""simdega"""
"""etah""","""etah"""
"""shikohabad""","""shikohabad"""
"""firozabad""","""firozabad"""
"""mainpuri""","""mainpuri"""
"""mathura""","""mathura"""
"""tundla""","""tundla"""
"""sirsaganj""","""sirsaganj"""
"""aliganj""","""aliganj"""
"""patiyali""","""patiyali"""
"""khair""","""khair"""
"""jalesar""","""jalesar"""
"""sakeet etah""","""sakeet etah"""
"""sadabad""","""sadabad"""
"""hathras""","""hathras"""
"""mahamayanagar""","""mahamayanagar"""
"""sidhpura""","""sidhpura"""
"""farah mathura""","""farah mathura"""
"""bah""","""bah"""
"""jasrana""","""jasrana"""
"""kasganj""","""kasganj"""
"""bhargain""","""bhargain"""
"""barnahal""","""barnahal"""
"""atrauli""","""atrauli"""
"""karhal""","""karhal"""
"""tappal""","""tappal"""
"""goverdhan""","""goverdhan"""
"""raya""","""raya"""
"""eka""","""eka"""
"""anwalkhera""","""anwalkhera"""
"""ganjdundwara""","""ganjdundwara"""
"""sikandra rao""","""sikandra rao"""
"""mathura""""","""mathura"""""
"""gabhana""","""gabhana"""
"""bhongaon mainpuri""","""bhongaon mainpuri"""
"""kanshiram nagar""","""kanshiram nagar"""
"""sikandrarao hathras""","""sikandrarao hathras"""
"""etmadpur""","""etmadpur"""
"""vrindavan""","""vrindavan"""
"""kosikalan""","""kosikalan"""
"""sadbad""","""sadbad"""
"""tankara  dist  morbi  pin""","""tankara  dist  morbi  pin"""
"""jam kalyanpur""","""jam kalyanpur"""
"""tadhrangadhra dhrangadhra""","""tadhrangadhra dhrangadhra"""
"""rajnandgaon""","""rajnandgaon"""
"""bhilai""","""bhilai"""
"""ambikapur""","""ambikapur"""
"""khairagarh""","""khairagarh"""
"""raipur""","""raipur"""
"""naya raipur""","""naya raipur"""
"""narayanpur""","""narayanpur"""
"""durg""","""durg"""
"""dantewada""","""dantewada"""
"""mahasamund""","""mahasamund"""
"""kawardha""","""kawardha"""
"""takhatpur""","""takhatpur"""
"""jashpur nagar""","""jashpur nagar"""
"""raigarh""","""raigarh"""
"""kanker""","""kanker"""
"""pandharpur""","""pandharpur"""
"""karmala dist solapur""","""karmala dist solapur"""
"""mangalwedha""","""mangalwedha"""
"""jeur""","""jeur"""
"""paniv""","""paniv"""
"""angar""","""angar"""
"""sangola""","""sangola"""
"""karmala""","""karmala"""
"""modnimb""","""modnimb"""
"""mandrup""","""mandrup"""
"""madha""","""madha"""
"""malshiras""","""malshiras"""
"""natepute""","""natepute"""
"""akkalkot""","""akkalkot"""
"""shelvepandharpur""","""shelvepandharpur"""
"""wadala""","""wadala"""
"""velapur""","""velapur"""
"""mohol""","""mohol"""
"""vairag""","""vairag"""
"""limbdi""","""limbdi"""
"""kurduwadi""","""kurduwadi"""
"""azamgarh""","""azamgarh"""
"""ghazipur""","""ghazipur"""
"""mau""","""mau"""
"""jaunpur""","""jaunpur"""
"""jaunpu""","""jaunpu"""
"""handia""","""handia"""
"""azamghar""","""azamghar"""
"""sadat""","""sadat"""
"""zamania""","""zamania"""
"""dohrighat""","""dohrighat"""
"""kopaganj""","""kopaganj"""
"""maryadpur""","""maryadpur"""
"""mariahu""","""mariahu"""
"""aunpur""","""aunpur"""
"""dist jaunpur""","""dist jaunpur"""
"""distt ghazipur""","""distt ghazipur"""
"""amila""","""amila"""
"""madhuban""","""madhuban"""
"""shahganj""","""shahganj"""
"""azzmghar""","""azzmghar"""
"""gazipur""","""gazipur"""
"""dubari""","""dubari"""
"""tirupati""","""tirupati"""
"""kasaba bawada  kolhapur""","""kasaba bawada  kolhapur"""
"""changa""","""changa"""
"""sakoli""","""sakoli"""
"""ramtek""","""ramtek"""
"""dhalegaon""","""dhalegaon"""
"""bhandara""","""bhandara"""
"""jatharpeth""","""jatharpeth"""
"""chandur bazar""","""chandur bazar"""
"""ziro""","""ziro"""
"""itanagar""","""itanagar"""
"""changlang""","""changlang"""
"""aalo""","""aalo"""
"""bomdila""","""bomdila"""
"""deomali""","""deomali"""
"""pasighat""","""pasighat"""
"""seppa""","""seppa"""
"""tezu""","""tezu"""
"""korba""","""korba"""
"""jagdalpur""","""jagdalpur"""
"""shillong""","""shillong"""
"""nongstoin""","""nongstoin"""
"""dalu""","""dalu"""
"""technocity""","""technocity"""
"""jowai""","""jowai"""
"""tura""","""tura"""
"""nongtalang""","""nongtalang"""
"""new bhaitbari""","""new bhaitbari"""
"""nongpoh""","""nongpoh"""
"""khliehriat""","""khliehriat"""
"""mawsynram""","""mawsynram"""
"""tikrikilla""","""tikrikilla"""
"""mawkyrwat""","""mawkyrwat"""
"""barddhaman""","""barddhaman"""
"""durgapur""","""durgapur"""
"""kalyani""","""kalyani"""
"""kharagpur""","""kharagpur"""
"""bankura""","""bankura"""
"""siliguri""","""siliguri"""
"""asansol""","""asansol"""
"""doomurjala""","""doomurjala"""
"""midnapore""","""midnapore"""
"""jalpaiguri""","""jalpaiguri"""
"""malda""","""malda"""
"""alipore""","""alipore"""
"""koklata""","""koklata"""
"""burdwan""","""burdwan"""
"""new town""","""new town"""
"""haldia""","""haldia"""
"""bardhaman""","""bardhaman"""
"""sainthia""","""sainthia"""
"""jaipur""","""jaipur"""
"""vikravandi""","""vikravandi"""
"""tiruvallur""","""tiruvallur"""
"""chengalpattumahabalipuram highway""""","""chengalpattumahabalipuram highway"""""
"""royapettah""""","""royapettah"""""
"""thiruninravur""","""thiruninravur"""
"""gummidipoondi taluk""","""gummidipoondi taluk"""
"""vaodara""","""vaodara"""
"""thiruvllur""","""thiruvllur"""
"""vadamavandal""","""vadamavandal"""
"""kannigaipair""","""kannigaipair"""
"""sriperumbudur taluk""","""sriperumbudur taluk"""
"""vaniayambadi""","""vaniayambadi"""
"""ulundurpet taluk""","""ulundurpet taluk"""
"""sriperumbudur""","""sriperumbudur"""
"""kancheepuram district""","""kancheepuram district"""
"""vikiravandi""","""vikiravandi"""
"""selaiyur  chennai""","""selaiyur  chennai"""
"""thiruporur""","""thiruporur"""
"""maduranthagam taluk""","""maduranthagam taluk"""
"""akasampet""","""akasampet"""
"""kavaraipettai""","""kavaraipettai"""
"""padappai""","""padappai"""
"""vanur taluk""","""vanur taluk"""
"""new raipur""","""new raipur"""
"""janjgir""","""janjgir"""
"""baikunthpur""","""baikunthpur"""
"""dhamtarii""","""dhamtarii"""
"""pantnagar""","""pantnagar"""
"""ranichauri""","""ranichauri"""
"""dimapur""","""dimapur"""
"""kohima""","""kohima"""
"""wokha""","""wokha"""
"""kohima town""","""kohima town"""
"""peren""","""peren"""
"""longleng""","""longleng"""
"""zunheboto""","""zunheboto"""
