C21415,"Govt. Degree College for Boys Anantnag, Kashmir",1,Anantnag,dis_1013
C45952,"WEETA COLLEGE OF EDUCATION, ANANTNAG",0,Anantnag,dis_1013
ST12843,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, ANANTNAG",0,Anantnag,dis_1013
C57436,"Govt Degree College, Vailoo, Larnoo",0,Anantnag,dis_1013
ST15076,"Government Polytechnic College, Anantnag",0,Anantnag,dis_1013
C45951,"RAHMAT-E- AALAM COLLEGE OF EDUCATION, ANANTNAG",1,Anantnag,dis_1013
C21429,South Campus Anantnag,1,Anantnag,dis_1013
C21431,"Govt. Degree College Kokernag, Kashmir",0,Anantnag,dis_1013
C21454,"Govt. Degree College for Womens, Anantnag",1,Anantnag,dis_1013
C21427,"Govt. Degree College Uttersoo, Kashmir",0,Anantnag,dis_1013
C21421,"Govt. Degree College Dooru, Kashmir",0,Anantnag,dis_1013
C21448,"Govt. Degree College Bijbehara, Kashmir",0,Anantnag,dis_1013
C46014,"SHAH-I-HAMDAN COLLEGE OF EDUCATION, ANANTNAG",0,Anantnag,dis_1013
C48529,"GOVERNMENT DEGREE COLLEGE DHMHAL, HANJI PORA",0,Kulgam,dis_1014
C21449,"Govt. Degree College,Killam Kulgam,Kmr",0,Kulgam,dis_1014
C57507,"SOUTH VALLEY COLLEGE OF EDUCATION, DEVSAR KULGAM",0,Kulgam,dis_1014
C50490,ISLAMIC DISCOVERY OF EDUCATION,0,Kulgam,dis_1014
ST15112,GOVERNMENT POLYTECHNIC COLLEGE KULGAM,0,Kulgam,dis_1014
ST12845,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, KULGAM",0,Kulgam,dis_1014
C21414,"Govt. Degree College Kulgam, Kashmir",0,Kulgam,dis_1014
C48765,GOVERNMENT DEGREE COLLEGE. THATHRI,0,Doda,dis_1015
C22990,Govt. Degree College Kilhotran,0,Doda,dis_1015
ST12057,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, DODA",0,Doda,dis_1015
C22898,"Govt. Degree College, Doda",0,Doda,dis_1015
ST15219,GOVT. POLYTECHNIC COLLEGE DODA,0,Doda,dis_1015
C22913,Bhaderwah,0,Doda,dis_1015
C22954,"Govt. Degree College, Bhaderwah",1,Doda,dis_1015
ST15080,"Govt. Polytechnic, Ramban",0,Ramban,dis_1016
C22916,"Govt. Degree College, Banihal",0,Ramban,dis_1016
C22942,"Govt. Degree College, Ramban",0,Ramban,dis_1016
C48764,GOVERNMENT DEGREE COLLEGE GOOL,0,Ramban,dis_1016
ST12058,"DISTRICT INSTITUTE OF EDUCATION & TRAINING BANIHAL, RAMBAN",0,Ramban,dis_1016
C23016,"Govt Degree College, Kishtwar",0,Kishtwar,dis_1017
ST12059,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, KISHTWAR",0,Kishtwar,dis_1017
ST15104,"Govt. Polytechnic, Kishtwar",0,Kishtwar,dis_1017
C22937,Islamia Farida College of Education,1,Kishtwar,dis_1017
C50202,"GOVERNMENT DEGREE COLLEGE, MARWAH",0,Kishtwar,dis_1017
C22945,Kishtwar,0,Kishtwar,dis_1017
C22958,"Govt. Degree College, Chatroo",0,Kishtwar,dis_1017
C22986,"Govt. Degree College, Ramnagar",0,Udhampur,dis_1018
C22893,Bhartiya College of Education,1,Udhampur,dis_1018
ST15706,DISTRICT INSTITUTE OF EDUCATION AND TRAINING (KUD)  UDHAMPUR,0,Udhampur,dis_1018
C22876,Bhim Singh College of Education,0,Udhampur,dis_1018
C22970,"Govt. Degree College, Udhampur (Boys)",1,Udhampur,dis_1018
C23014,Kalra College of Education udhampur,0,Udhampur,dis_1018
ST15234,GOVERNMENT POLYTECHNIC COLLEGE UDHAMPUR,0,Udhampur,dis_1018
C22928,Kalra College of Education kud,0,Udhampur,dis_1018
C22901,Shivalik College of Education,0,Udhampur,dis_1018
C56135,Ramnagar Campus,0,Udhampur,dis_1018
C30798,Bhaskar Institute of Management Sciences,0,Udhampur,dis_1018
C22987,Udhampur,0,Udhampur,dis_1018
C55850,GOVT. DEGREE COLLEGE MAJALTA,0,Udhampur,dis_1018
C22923,"Govt. College for Women, Udhampur",0,Udhampur,dis_1018
ST15081,Govt. Polytechnic College Reasi,0,Reasi,dis_1019
C56136,Reasi Campus,0,Reasi,dis_1019
C23005,Durga College of Education,0,Reasi,dis_1019
U201,"Shri Mata Vaishno Devi University, Jammu",5,Reasi,dis_1019
C56680,Shri Mata Vaishno Devi College of Nursing,0,Reasi,dis_1019
ST12056,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, REASI",0,Reasi,dis_1019
C48775,"GOVERNMENT DEGREE COLLEGE SARH BAGGA, MAHORE",0,Reasi,dis_1019
C22995,"Govt. Degree College, Dharmari",1,Reasi,dis_1019
C22971,Vaishno Devi College of Education,0,Reasi,dis_1019
C22934,"GOvt. Degree College, Reasi",0,Reasi,dis_1019
C30801,Sant Mela Singh College of Education,0,Jammu,dis_1020
C27018,SHRI RANBIR CAMPUS,1,Jammu,dis_1020
C51273,Prabha Harjilal College of Pharmacy and Paraclinical Sciences,0,Jammu,dis_1020
C30802,Guru Nanak College of Education,0,Jammu,dis_1020
C23000,Model Institute of Engg. & Technology,1,Jammu,dis_1020
C30800,KC College of Education,1,Jammu,dis_1020
C22875,BEE ENN Charitable Trust,0,Jammu,dis_1020
C22878,Kawa college of Education,0,Jammu,dis_1020
C22882,"Govt. Degree College, Akhnoor",0,Jammu,dis_1020
